created_at;full_text;importance_level;problem_type;text_length
2025-01-06 08:06:15+00:00;@engiepartfr @engiegroup contrat entretien chaudiere rdv reporte 3 fois sans concertation en 6 moistjrs pas de rdv effectue confirmation par sms hier pour ce matinet mail a 7h30 qui annule vous croyez quon peut se liberer comme ca qd on veut c'est qui les clients;IMPORTANT;Problèmes de Facturation;263
2025-01-06 14:14:31+00:00;faites des efforts sur la consommationavec cette baisse la ma facture augmente mieux encore apres avoir diminue de 30 ma conso je recoit un mail me conseillant d'augmenter ma mensualite de 20 pour m'adapter a ma conso merci et bravo @engiepartfr @ecologiegouv;IMPORTANT;Problèmes de Facturation;259
2025-01-06 18:05:52+00:00;@engiepartfr hello la team bonne annee et merci encore pour vos services 9 jours sans eau chaude apres 20’coups fil et pas de soluce merci;URGENT;Critique;138
2025-01-07 08:17:14+00:00;@engiepartfr nj’habite en savoie je souhaite m’adresser a une agence engie y a-t-il une liste des adresses disponible ou bien simplement l’adresse de reference sur la region merci;IMPORTANT;Service Client Injoignable;179
2025-01-07 13:00:29+00:00;@engiepartfr @engiegroup vous trouvez normal de payer 200 euros en plus en 1 mois sachant que j'ai baisse ma consommation merci d'employer des conseillers avec une morale et pas une qui me menace parce que je change de fournisseur;IMPORTANT;Problèmes de Facturation;230
2025-01-08 14:42:09+00:00;assignation au voile nassignation a residence forcement elle bosse pas la voilee elle est en train de preparer le couscous du barbu nassignation au look du 7 eme siecle n@somabrouk @medjbeurm @zohrabitan vous en pensez quoi de @engiegroup ninclusif ou raciste;URGENT;Panne;259
2025-01-09 18:08:01+00:00;bonjour @engiepartfr est il possible d'echanger par mp s'il vous plait ca fait depuis le mois d'aout que j'ai accepte votre devis et rien n'a bouge malgre les relances telephoniques pour quelque chose a faire en urgence ca commence a faire long;IMPORTANT;Délais d'Intervention;244
2025-01-10 09:30:30+00:00;@engiepartfr dites-moi @engiepartfr que faites vous avec notre argent abonnements gaz et electricite resilies depuis le 10/12/24 remboursement prevu le 24/12/24 et maintenant prevu par cheque le 13/01 nc’est pas du foutage de gueule ca;IMPORTANT;Problèmes de Facturation;235
2025-01-12 11:48:15+00:00;@engiepartfr @maisontravaux j'ai fait un contrat depuis lundi et jusqu'a maintenant il est pas active et en plus dans le site web d'engie le traitement de dossier sous 24h ptdr;IMPORTANT;Problèmes de Facturation;176
2025-01-14 07:55:12+00:00;tentative d'hameconnage usurpant @engiepartfr @engienewsroom avec une promesse de remboursement mais le petard est mouille le site cible est innaccessible ayez l'il quand meme l'email d'accroche est tres bien fait;IMPORTANT;Problèmes de Facturation;213
2025-01-15 17:25:29+00:00;@engiepartfr je vais vous monter en l’air j’ai demande a payer tous les mois bordel pourquoi vous avez change mon mode de prelevement;IMPORTANT;Délais d'Intervention;133
2025-01-15 17:37:01+00:00;mes parents ont plus de 70 ans ils se retrouvent ce soir sans eau chaude et sans chauffage et vous n'intervenez pas en urgence serieusement et vous proclamez meilleur service client et s'ils tombent malades vous les soignez n@engiepartfrn@jpclamadieun@cathmacgregor;URGENT;Critique;265
2025-01-18 10:51:34+00:00;@engiepartfr nbonjour on a un gros probleme de contrat et de mauvais pdl pouvez nous aider le service client a essaye nous aidez mais nous encore plus enfonce dans ce probleme;IMPORTANT;Problèmes de Facturation;175
2025-01-19 19:01:02+00:00;@engiepartfr bonjour comment savoir si notre contrat va changer de tarif au 1er fevrier;IMPORTANT;Problèmes de Facturation;87
2025-01-20 11:12:06+00:00;@engiepartfr encore vous voulez augmenter mes mensualites de 40 par mois mais ca va pas la tete je suis censee trouver ou cet argent 100 d’electricite par mois entre ca et le navigo vous voulez ma mort jsp;IMPORTANT;Délais d'Intervention;205
2025-01-20 20:16:00+00:00;mes parents ont plus de 70 ans ils se retrouvent ce soir sans eau chaude et sans chauffage et vous n'intervenez pas en urgence serieusement et vous proclamez meilleur service client et s'ils tombent malades vous les soignez n@engie @engiepartfr;URGENT;Critique;244
2025-01-21 09:14:55+00:00;bonjour @engiepartfr elu meilleur service client du monde ncela fait 2 mois au lieu des 8-10 jours annonces que j'attends reparation du prejudice subi quand vous avez par erreur inverse 2 points de livraison d'electricitenmon entreprise s'est retrouvee avec 6 kva au lieu des 18;IMPORTANT;Problèmes de Facturation;278
2025-01-21 09:17:47+00:00;cela m'a concretement fait perdre une journee de chiffre d'affaires n@engieprofr mon fournisseur m'a depuis retabli la bonne puissance et vous a transmis mon dossier de reclamation pour le prejudice subi @engiepartfrnmerci d'etre a la hauteur de votre reputation;IMPORTANT;Délais d'Intervention;262
2025-01-21 10:13:24+00:00;mon conseil du jour n'allez pas chez du groupe @engiegroup ils sont injoignables incompetents et ils n'en ont rien a faire que vous soyez 7 jours sans chauffage ni eau chaude;URGENT;Critique;174
2025-01-21 14:35:04+00:00;@engiepartfr qui vend ma dette a la sct recouvrement qui refuse un etalement de paiement et a des methodes tres agressives et qui par consequent va entrainer une limite d' energie en plein hiver de la part d j espere survivre au froid;IMPORTANT;Problèmes de Facturation;234
2025-01-21 15:36:12+00:00;@engiepartfr j ai echange avec vous et votre reponse a ete on ne peut rien faire vous avez bien choisi votre service recouvrement je vous felicite elle a une liste longue comme le bras de condamnation;URGENT;Panne;200
2025-01-21 19:46:17+00:00;@engiegroup merci mais pas besoin mon proprietaire a un contrat de service avec vous au bout de 6 jours toujours aucune intervention on a fait appel a un chauffagiste qui nous a depanne en moins de 2 heures;IMPORTANT;Délais d'Intervention;206
2025-01-22 14:18:32+00:00;@engiepartfr bonjour possible de venir en dm svp;IMPORTANT;Délais d'Intervention;48
2025-01-22 19:16:49+00:00;@lbleublancrouge et c est pas @engiepartfr qui va vous aider elle a vendu ma dette a une sct de recouvrement eos qui refuse l etalement de paiement comme ca je ne peux rien faire pour eviter la diminution de puissance;IMPORTANT;Problèmes de Facturation;217
2025-01-23 17:08:41+00:00;merci a @engiepartfr je prepare la bougiele gaz devient du luxe;URGENT;Panne;63
2025-01-23 17:47:41+00:00;@engiepartsav d apres l' avocat que j' aie consulte ce matin comme vous avez revendu ma dette a recouvrement je ne vous dois plus rien donc va falloir m expliquer comment vous pourriez reduire ma puissance;URGENT;Critique;205
2025-01-24 06:00:00+00:00;@engiepartfr @engiegroup nil faut reviser la conjugaisonnil/elle transmetnce s est affreux comme si le verbe avait pris la marque du pluriel apres les;URGENT;Panne;150
2025-01-24 11:26:32+00:00;demenager vouloir anticiper de resilier son abonnement energetique et avoir comme seule reponse merci de choisir une date de resiliation plus prochenon mais franchement parfois un rien peut etre enervant merci @engiepartfr nla pub c'est gratuit ne me remerciez pas;IMPORTANT;Problèmes de Facturation;264
2025-01-24 19:34:01+00:00;hello @engiegroup normal que vos agents doublent a un feu rouge en le cramant et en ne respectant meme pas la limite de vitesse;URGENT;Panne;127
2025-01-25 13:48:30+00:00;dites @engiegroup c’est normal de faire pression sur les personnes agees pour les forcer a signer un contrat chez vous votre demarcheur a domicile mr maffaf zoher numero acq 00059677 se permet de hausser le ton pour forcer une personne vulnerable a signer c’est une pratique normal une plainte va etre depose;IMPORTANT;Problèmes de Facturation;308
2025-01-25 17:16:12+00:00;l’objectif c’est qu’on retourne se chauffer a la bougie ou c’est comment @engiepartfr @edfetmoi faut pas hesiter a me demarcher;URGENT;Panne;127
2025-01-28 08:48:46+00:00;energie15 536 euros de regule 11000 deja payes par prelevement mensuel 1852 euros d’electricite par mois impossible a qui dois je faire appel apres le mediateur qui stipule qu’il y a eu litige entre @engiegroup @engiepartfr et @enedisclients @enedis;IMPORTANT;Problèmes de Facturation;249
2025-01-28 09:12:31+00:00;@engiepartfr 68 que vous me devez depuis debut octobre on en parle @courbetjulien il serait temps de vous pencher sur cette societe;URGENT;Panne;131
2025-01-29 10:01:05+00:00;@engiepartsav attention a la grammairenmerci de nous l'avoir signalee la faute sauf si vous remerciez pour le fait d'avoir signale une fautenla social team c'est encore un massacre de la langue francaise nil faut reapprendre a parler francais;URGENT;Panne;242
2025-01-29 10:05:24+00:00;probleme de mathematiques nfacture decembre 2023 3 fois moins chere les calculs sont pas bons @engiepartsav @courbetjulien @60millions @dgccrf;IMPORTANT;Problèmes de Facturation;142
2025-01-30 07:08:39+00:00;mais je n'ai pas demenage @engiepartfr @engiegroup vous avez ouvert une ligne en mon nom avec une nouveau contrat fermez moi ca et engagez des gens competents vos conseillers ne comprennent rien n;IMPORTANT;Problèmes de Facturation;196
2025-01-30 21:53:15+00:00;@engiegroup @emmanuelmacron monsieur le president de la republique j'ai recu cette facture de gaz pour deux mois n'est ce pas exagerer aidez moi merci d'avance;IMPORTANT;Problèmes de Facturation;159
2025-01-31 19:10:27+00:00;@engiepartfr @mariepo22517791 @ouestfrance ne pas s abonner chez engie aucun respect du client ils me reclament une facture de 5000 genere par erreur et infonde plus de 50 appels ils reconnaissent l erreur mais envoient les huissiers service client zero;IMPORTANT;Problèmes de Facturation;253
2025-02-03 19:36:45+00:00;@engiepartfr ma mere se retrouve avec une facture de 17 885 oui oui de gaz pour le mois de janvier alors qu'elle est aux alentours de 200 euros normalement au standard on lui repond juste c'est votre conso madame il n'y a pas un probleme;IMPORTANT;Problèmes de Facturation;237
2025-02-04 01:37:26+00:00;@engiepartfr bonjour ou sont planques vos tarifs 10 minutes que je cherche partout sur votre bordel de site les prix sont introuvables nchez tous les fournisseurs d'energie les prix sont /- caches mais vous gagnez la palme de la meilleure cachette d'habitude je trouve;IMPORTANT;Problèmes de Facturation;268
2025-02-04 15:40:33+00:00;au revoir @engiegroup bonjour @totalenergies nnla prochaine fois ne passez pas ma facture de 51 a 232 d'un mois a l'autre sans meme prevenir bande de voleur @engiegroup;IMPORTANT;Problèmes de Facturation;168
2025-02-10 11:02:55+00:00;merci @engiepartfr ma bougies procheschauffe 195 degres;URGENT;Panne;55
2025-02-10 15:50:54+00:00;@engiepartfr vous m’avez ponctionnee de 3 mois d’electricite et de gaz pour un logement que je n’occupe plus depuis le 31 octobre;IMPORTANT;Délais d'Intervention;129
2025-02-10 16:52:17+00:00;@engiepartfr en attente de ma remise de 100e depuis novembre et aucune reaction d’engie apres 5 appels;IMPORTANT;Délais d'Intervention;102
2025-02-12 03:17:43+00:00;@engiepartsav ce que vous demandez par mois est superieur a la consommation electrique mensuellentous les ans c'est la meme chosenet c'est penible penible peniblenle surplus d'argent impose arbitrairement ne vous appartient pasn;IMPORTANT;Problèmes de Facturation;228
2025-02-12 10:14:56+00:00;@engiepartfr @clairecreation @bymaddyness @engie @grdf reste qu'a attendre la fact @edfofficiel ncelle d' est a 214 contre 133 en 2024 meme periode - facture no deepfake @grdf n tournait sans s'arreter amp sans chauffer non essentiellement la nuit pourquoi n n;IMPORTANT;Problèmes de Facturation;260
2025-02-12 20:54:36+00:00;une semaine que j’ai plus d’eau chaude a cause des incapables @engiepartfr vraiment quel plaisir en plein hiver;URGENT;Critique;111
2025-02-13 16:22:09+00:00;@engiegroup qui augmente de plus de 50 les mensualites de prelevement mensuel malgre une consommation qui a drastiquement baisse nn;IMPORTANT;Problèmes de Facturation;131
2025-02-13 22:14:26+00:00;@engiepartfr comment resilier un contrat et supprimer le compteur il ne marche pas il n'y a pas de bouton a avancer;NEUTRE;Demande d'information;115
2025-02-17 11:08:30+00:00;@engiepartfr je n'ai plus acces a ma conso quotidienne d'electricite depuis le 04/12/2024 ca devient long;URGENT;Panne;105
2025-02-18 06:56:52+00:00;alors la j’applaudis les voleurs de chez @engiepartfr @engiegroup le prix de l’ectricite cense baisse se 20 va augmenter mon abonnement au gaz va augmenter aussi npuisque c’est ca je change de fournisseur dans la journee @gouvernementfr @dgccrf;IMPORTANT;Problèmes de Facturation;244
2025-02-19 08:47:09+00:00;@engiepartfr vous avez peter un cable tu chauffe a 18 degre tu consomme jamais et tu paye 500 balles vous nous prenez vraiment pour des cons;URGENT;Panne;140
2025-02-19 10:58:29+00:00;facture previsionnel d’electricite quasi 500 de regul alors que en journee je suis pas la les chauffage sont pas allumes @engiepartfr ca va dans vos tetes;IMPORTANT;Problèmes de Facturation;154
2025-02-19 11:08:38+00:00;@engiepartfr fuyez engie en octobre 2023 mon chauffage est tombe en panne le probleme a ete resolu en janvier 2024 le chauffage est tombe en panne le 14 fevrier 2025 je pense qu' engie resoudra mon probleme en juin 2025 actuellement j' ai 16 dans mon appartement merci engie;URGENT;Critique;274
2025-02-19 19:09:44+00:00;aujourd’hui je vais vous raconter mon histoire grace a ce thread concernant @engiepartfr @engiegroup;IMPORTANT;Délais d'Intervention;100
2025-02-19 20:31:29+00:00;@cyril77m @engiepartfr @engiegroup je reviens vers toi concernant ta demande surtout c'est le tarif indique sur ton contrat d'achat qui doit etre pris en compte vu que c'est cense etre un tarif avec un prix fixe il faut appeler et leur dire qu'ils se sont trompe et que tu veux un avoir;NEUTRE;Demande d'information;286
2025-02-21 13:23:46+00:00;@enedisclients je ne peux pas associer mon pdl a mon espace client car le support m’indique que mon compte est en doublon depuis plusieurs moiset du coup je n’ai plus ma console instantanee dans mon espace @engiegroupnncomment faire avancer le sujet svp;IMPORTANT;Délais d'Intervention;253
2025-02-21 14:17:49+00:00;@engiepartfr bonjour c'est normal que vous mettiez des dates de remboursement mais qu'elles ne soient pas respectees et quand un de vos teleconseiller doit rappeler et qu'il ne le fait pas pire on me raccroche au nez;IMPORTANT;Problèmes de Facturation;216
2025-02-23 05:57:12+00:00;tu entend que le prix de la facture electrique va diminuer de 15nnmais quand t'es chez @engiegroup la facture augmente de 16nnpour 300 kwh a 80ca passe a 310kwh a 95nnn'allez pas chez engie meme si ils demarchent des fdp toquer a votre porte se faisant passer pour edf;IMPORTANT;Problèmes de Facturation;268
2025-02-23 21:08:44+00:00;800 de regule pr le mois de decembre janvier fevrier lol nen fait faut etre riche pour avoir le chauffage et l’eau chaude putain de merde j’en ai ras le cul 60m2 thermostat sur 19 n @engiepartfr @engiegroup;URGENT;Critique;206
2025-02-24 06:21:48+00:00;la politique de mr macronenergie gaz engie chauffe a 195 degresresultat@engiepartfr chercher bougie proche;URGENT;Panne;106
2025-02-24 08:53:22+00:00;vrai ou faux nles garanties d'origine certifient que l'electricite qui arrive chez vous provient directement d'une source renouvelablennla reponse dans quelques jours sur notre compte @engiepartfr nn;IMPORTANT;Délais d'Intervention;199
2025-02-24 10:42:22+00:00;@engiepartfr benoit a publie sur le site quelleprime frnnune jolie facade pour se donner bonne consciencendossier perdu 3 fois dont 2 fois envoye en recommande dossier avec piece manquantes ne perdez pas votre temps ce sont des clowns;URGENT;Panne;234
2025-02-24 10:42:51+00:00;@engiepartfr benoit a publie sur le site quelleprime frnune jolie facade pour se donner bonne consciencendossier perdu 3 fois dont 2 fois envoye en recommande dossier avec piece manquantes ne perdez pas votre temps ce sont des clowns;URGENT;Panne;233
2025-02-24 10:43:02+00:00;@engiepartfr benoit a publie sur le site quelleprime frnune jolie facade pour se donner bonne consciencendossier perdu 3 fois dont 2 fois envoye en recommande dossier avec piece manquantes ne perdez pas votre temps ce sont des clowns;URGENT;Panne;233
2025-02-24 10:43:13+00:00;@engiepartfr benoit a publie sur le site quelleprime frnune jolie facade pour se donner bonne consciencendossier perdu 3 fois dont 2 fois envoye en recommande dossier avec piece manquantes ne perdez pas votre temps ce sont des clowns;URGENT;Panne;233
2025-02-24 10:43:35+00:00;@engiepartfr benoit a publie sur le site quelleprime frnune jolie facade pour se donner bonne consciencendossier perdu 3 fois dont 2 fois envoye en recommande dossier avec piece manquantes ne perdez pas votre temps ce sont des clowns;URGENT;Panne;233
2025-02-24 11:15:01+00:00;desole mais le service client @engiepartfr il est catastrophique ca fais depuis novembre que j’attends d’etre rembourse d’une mentualite qu’ils m’ont preleve en trop ca me prends trop pour une imbecile;NEUTRE;Demande d'information;201
2025-02-24 11:16:43+00:00;@engiegroup vous appatez les clients avec votre offres de 100 offert mais vous oubliez de dire qu’on est obliger de vous apeller depuis plus de 4 mois pour les avoir alors ne vous faite pas avoir car si vous les apeller pas vous allez rien avoir;IMPORTANT;Délais d'Intervention;245
2025-02-25 11:31:25+00:00;@engiepartfr @ademe voila une facture de regularisation venant de vous merci de me mettre limite a la rue;IMPORTANT;Problèmes de Facturation;105
2025-02-25 12:09:31+00:00;@engienewsroom quels dommages que des conseillers d' refusent d'aider les clients pour effectuer le reglement de leur facturenntriste image pour l'@engiegroup;IMPORTANT;Problèmes de Facturation;158
2025-02-25 13:00:52+00:00;vraiment des incapables @engiegroup qui me font prendre une demi journee de taff pour que leur technicien ne soit jamais arrive quand je les appels ils me raccrochent au nez mais on est ou la @engiegroup boycott;IMPORTANT;Délais d'Intervention;211
2025-02-26 10:32:13+00:00;@rmcinfo @bfmtv @cnews @60millions @ernatio @engiepartfr ce matin recu facture gaz l'annee derniere pour 2 mois 300 cette annee on ne chauffe plus la nuit il fait 10c le matin dans la maison la journee 17c facture 42o ca va finir quand cette mascarade;IMPORTANT;Problèmes de Facturation;251
2025-02-26 13:39:12+00:00;21/12/24 au 19/02/25n800 chez @engiepartfr nnvous vous foutez de quinon a un chauffage dans la sdb a 17 et un dans la chambre a 16nle reste c'est au boisnnmerde;URGENT;Critique;160
2025-02-26 15:11:08+00:00;je paye deja 135 euro par mois pour mon gaz chez @engiepartfr alors que je chauffe a 18c quand je suis la et 16 quand je m'absente et que j'utilise le poele a bois des que possible pour ne pas utiliser trop de gaz nque puis-je faire de plus;IMPORTANT;Délais d'Intervention;240
2025-03-03 08:35:41+00:00;@engiegroup @engiepartfr serait il possible de respecter vos delais d’intervention contractuels plus d’eau chaude ni chauffage mon contrat arr 63 stipule 24h max on me propose une intervention dans 3 jours car faute d’effectif;IMPORTANT;Délais d'Intervention;226
2025-03-03 15:24:10+00:00;@engiepartfr on vous parle;URGENT;Panne;26
2025-03-03 17:50:42+00:00;@engiepartfr c'est du harcelement pour augmenter les mensualites n5 fois en 2 mois tout ca pour une regularisation de quelques dizaines d' sur la derniere facture;IMPORTANT;Problèmes de Facturation;162
2025-03-03 18:47:06+00:00;@engiepartfr bonjour engie les voleurs attention publicite mensongere on m indique 100 euros rembourse sur le gaz au moment de la souscription et maintenant on refuse de les donner;IMPORTANT;Délais d'Intervention;180
2025-03-03 23:25:45+00:00;@engiepartfr vraiment des escrocs des montants de consommations qui changent des exces de facturations dans tous les sens a fuir;IMPORTANT;Problèmes de Facturation;128
2025-03-04 08:09:58+00:00;@engiegroup @engiepartfr pour l'amour du ciel c'est quoi cette gestion de vos clients @edfofficiel;URGENT;Panne;98
