created_at;full_text;hour_of_publication;text_length;contains_keywords
2025-01-18 10:51:34+00:00;@engiepartfr \nbonjour, on a un gros problème de contrat et de mauvais pdl pouvez nous aider, le service client a essayé nous aidez mais nous encore plus enfoncé dans ce problème.;10;179;2
2025-01-19 19:01:02+00:00;@engiepartfr bonjour comment savoir si notre contrat va changer de tarif au 1er février ?;19;89;0
2025-01-20 11:12:06+00:00;@engiepartfr encore vous voulez augmenter mes mensualités de 40€ par mois ? mais ça va pas la tête je suis censée trouver où cet argent ? 100€ d’électricité par mois?! entre ça et le navigo vous voulez ma mort jsp;11;213;0
2025-01-20 20:16:00+00:00;mes parents ont plus de 70 ans, ils se retrouvent ce soir sans eau chaude et sans chauffage, et vous n'intervenez pas en urgence !!! sérieusement, et vous proclamez meilleur service client ?! et s'ils tombent malades, vous les soignez ?!!\n@engie @engiepartfr;20;259;2
2025-01-21 09:14:55+00:00;bonjour @engiepartfr élu meilleur service client du monde, \ncela fait 2 mois au lieu des 8-10 jours annoncés que j'attends réparation du préjudice subi quand vous avez par erreur inversé 2 points de livraison d'électricité.\nmon entreprise s'est retrouvée avec 6 kva au lieu des 18;9;282;2
2025-01-21 09:17:47+00:00;cela m'a concrètement fait perdre une journée de chiffre d'affaires, \n@engieprofr mon fournisseur m'a depuis rétabli la bonne puissance et vous a transmis mon dossier de réclamation pour le préjudice subi, @engiepartfr\nmerci d'être à la hauteur de votre réputation.;9;267;0
2025-01-21 10:13:24+00:00;mon conseil du jour : n'allez pas chez #engiehomeservice du groupe @engiegroup ils sont injoignables, incompétents et ils n'en ont rien à faire que vous soyez 7 jours sans chauffage ni eau chaude.;10;196;1
2025-01-21 14:35:04+00:00;@engiepartfr qui vend ma dette a la sct #eos recouvrement qui refuse un étalement de paiement et a des méthodes très agressives et qui par conséquent va entraîner une limite d' énergie en plein hiver de la part d #engie. j espère survivre au froid;14;247;1
2025-01-21 15:36:12+00:00;@engiepartfr j ai échangé avec vous et votre réponse a été on ne peut rien faire. vous avez bien choisi votre service recouvrement 👍 je vous félicite. elle a une liste longue comme le bras de condamnation;15;204;1
2025-01-21 19:46:17+00:00;@engiegroup merci #oupas mais pas besoin ! mon propriétaire a un contrat de service avec vous, au bout de 6 jours toujours aucune intervention on a fait appel à un chauffagiste qui nous a dépanné en moins de 2 heures.;19;217;1
2025-01-22 14:18:32+00:00;@engiepartfr bonjour possible de venir en dm? svp;14;49;0
2025-01-22 19:16:49+00:00;@lbleublancrouge et c est pas @engiepartfr qui va vous aider. elle a vendu ma dette a une sct de recouvrement eos qui refuse l étalement de paiement comme ça je ne peux rien faire pour éviter la diminution de puissance;19;218;1
2025-01-23 17:08:41+00:00;merci à ⁦@engiepartfr⁩ je prépare la bougie.le gaz devient du luxe 🕯️🕯️;17;71;0
2025-01-23 17:47:41+00:00;@engiepartsav d après l' avocat que j' aie consulté ce matin comme vous avez revendu ma dette a #eos recouvrement, je ne vous dois plus rien donc va falloir m expliquer comment vous pourriez réduire ma puissance ?;17;213;0
2025-01-24 06:00:00+00:00;"#marredesfautes @engiepartfr @engiegroup \nil faut réviser la conjugaison.\nil/elle transmet.\nce s est affreux, comme si le verbe avait pris la marque du pluriel après ""les"".";6;175;0
2025-01-24 11:26:32+00:00;"déménager, vouloir anticiper de résilier son abonnement énergétique et avoir comme seule réponse: ""merci de choisir une date de résiliation plus proche""...non mais franchement parfois un rien peut être énervant, merci @engiepartfr 👏\nla pub, c'est gratuit, ne me remerciez pas 😉";11;278;1
2025-01-24 19:34:01+00:00;hello @engiegroup normal que vos agents doublent à un feu rouge, en le cramant et en ne respectant même pas la limite de vitesse ??;19;131;0
2025-01-25 13:48:30+00:00;dites @engiegroup c’est normal de faire pression sur les personnes âgées pour les forcer à signer un contrat chez vous ? votre démarcheur à domicile , mr maffaf zoher numéro acq 00059677 se permet de hausser le ton pour forcer une personne vulnérable à signer, c’est une pratique normal ? une plainte va être déposé !!;13;318;0
2025-01-25 17:16:12+00:00;l’objectif c’est qu’on retourne se chauffer à la bougie ou c’est comment ? @engiepartfr @edfetmoi faut pas hésiter à me démarcher;17;129;0
2025-01-28 08:48:46+00:00;😱[ énergie]15 536 euros de régule + 11000 déjà payés par prélèvement mensuel = 1852 euros d’électricité par mois !! impossible !!! à qui dois je faire appel après le médiateur qui stipule qu’il y a eu litige entre @engiegroup @engiepartfr et @enedis_clients @enedis;8;265;0
2025-01-28 09:12:31+00:00;@engiepartfr 68€ que vous me devez depuis début octobre on en parle? @courbet_julien il serait temps de vous pencher sur cette société !;9;136;0
2025-01-29 10:01:05+00:00;"@engiepartsav attention à la grammaire.\nmerci de nous l'avoir signalée (la faute), sauf si vous remerciez pour ""le fait d'avoir signalé une faute"".\n""la social team"" : c'est encore un massacre de la langue française !\nil faut réapprendre à parler français.";10;258;0
2025-01-29 10:05:24+00:00;problème de mathématiques \nfacture décembre 2023, 3 fois moins chère. les calculs sont pas bons @engiepartsav @courbet_julien @60millions @dgccrf;10;146;2
2025-01-30 07:08:39+00:00;"mais je n'ai pas déménagé @engiepartfr @engiegroup. vous avez ouvert une ligne en mon nom avec une nouveau contrat.... fermez moi ça! et engagez des gens compétents! vos ""conseillers"" ne comprennent rien. \n#engie";7;213;0
2025-01-30 21:53:15+00:00;@engiegroup @emmanuelmacron #gaz monsieur le président de la république, j'ai reçu cette facture de gaz pour deux mois n'est ce pas exagérer ? aidez moi merci d'avance.;21;168;1
2025-01-31 19:10:27+00:00;@engiepartfr @mariepo22517791 @ouestfrance ne pas s abonner chez engie !! aucun respect du client . ils me réclament une facture de 5000€ génère par erreur et infondé . plus de 50 appels ils reconnaissent l erreur mais envoient les huissiers . service client zéro;19;263;3
2025-02-03 19:36:45+00:00;"@engiepartfr ma mère se retrouve avec une facture de 17 885 € (oui oui) de gaz pour le mois de janvier alors qu'elle est aux alentours de 200 euros normalement. au standard on lui répond juste ""c'est votre conso madame"", il n'y a pas un problème ???";19;249;2
2025-02-04 01:37:26+00:00;@engiepartfr bonjour, où sont planqués vos tarifs ? 10 minutes que je cherche partout sur votre bordel de site, les prix sont introuvables !\nchez tous les fournisseurs d'énergie les prix sont +/- cachés, mais vous gagnez la palme de la meilleure cachette, d'habitude je trouve !;1;279;0
2025-02-04 15:40:33+00:00;au revoir @engiegroup, bonjour @totalenergies \n\nla prochaine fois, ne passez pas ma facture de 51€ a 232€ d'un mois a l'autre sans même prévenir 😘 bande de voleur @engiegroup;15;176;1
2025-02-10 11:02:55+00:00;merci ⁦@engiepartfr⁩ ma bougies proches.chauffe 19,5 degrés.🤪🤪🤪😡;11;64;0
2025-02-10 15:50:54+00:00;@engiepartfr vous m’avez ponctionnée de 3 mois d’électricité et de gaz pour un logement que je n’occupe plus depuis le 31 octobre;15;129;0
2025-02-10 16:52:17+00:00;@engiepartfr en attente de ma remise de 100e depuis novembre et aucune réaction d’engie après 5 appels !;16;104;1
2025-02-12 03:17:43+00:00;@engiepartsav ce que vous demandez par mois est supérieur à la consommation électrique mensuelle\ntous les ans c'est la même chose\net c'est pénible, pénible, pénible!\nle surplus d'argent imposé arbitrairement ne vous appartient pas!!!\n#électricité #énergie #consommation;3;273;0
2025-02-12 10:14:56+00:00;"@engiepartfr @clairecreation @bymaddyness @engie @grdf reste + qu'à attendre la fact @edfofficiel \ncelle d'#engie est à 214 € (contre 133 € en 2024 même période😱) - facture no deepfake @grdf #nordstream2\n#gazpar tournait sans s'arrêter &amp; sans chauffer non +🤔 essentiellement la nuit, pourquoi ?\n#nabioullina банк россии\n#sommetia";10;337;2
2025-02-12 20:54:36+00:00;une semaine que j’ai plus d’eau chaude à cause des incapables @engiepartfr vraiment quel plaisir en plein hiver;20;111;0
2025-02-13 16:22:09+00:00;@engiegroup qui augmente de plus de 50€ les mensualités de prélèvement mensuel, malgré une consommation qui a drastiquement baissé !\n\n#mafiaorganisée;16;151;0
2025-02-13 22:14:26+00:00;@engiepartfr comment résilier un contrat (et supprimer le compteur) ? il ne marche pas. il n'y a pas de bouton à avancer.;22;121;1
2025-02-17 11:08:30+00:00;@engiepartfr je n'ai plus accès à ma conso quotidienne d'électricité depuis le 04/12/2024... ça devient long.;11;109;0
2025-02-18 06:56:52+00:00;alors là j’applaudis les voleurs de chez @engiepartfr @engiegroup ! le prix de l’ectricite censé baissé se 20% va augmenter ! mon abonnement au gaz va augmenter aussi ! \npuisque c’est ça je change de fournisseur dans la journée ! @gouvernementfr @dgccrf;6;254;0
2025-02-19 08:47:09+00:00;@engiepartfr vous avez peter un câble ? tu chauffe à 18 degré, tu consomme jamais et tu paye 500 balles, vous nous prenez vraiment pour des cons ? #engie;8;153;0
2025-02-19 10:58:29+00:00;facture prévisionnel d’électricité quasi 500€ de regul alors que en journée je suis pas là les chauffage sont pas allumés ? @engiepartfr ça va dans vos têtes ????;10;162;1
2025-02-19 11:08:38+00:00;@engiepartfr fuyez engie. en octobre 2023 mon chauffage est tombé en panne, le problème a été résolu en janvier 2024. le chauffage est tombé en panne le 14 février 2025 je pense qu' engie résoudra mon problème en juin 2025. actuellement j' ai 16° dans mon appartement. merci engie;11;280;2
2025-02-19 19:09:44+00:00;aujourd’hui, je vais vous raconter mon histoire grâce à ce thread concernant @engiepartfr @engiegroup;19;101;0
2025-02-19 20:31:29+00:00;@cyril77m @engiepartfr @engiegroup je reviens vers toi concernant ta demande. surtout, c'est le tarif indiqué sur ton contrat d'achat qui doit être pris en compte, vu que c'est censé être un tarif avec un prix fixe. il faut appeler et leur dire qu'ils se sont trompé et que tu veux un avoir.;20;291;0
2025-02-21 13:23:46+00:00;@enedis_clients je ne peux pas associer mon pdl à mon espace client car le support m’indique que mon compte est en doublon… depuis plusieurs mois…et du coup, je n’ai plus ma console instantanée dans mon espace @engiegroup\n\ncomment faire avancer le sujet svp ?;13;261;0
2025-02-21 14:17:49+00:00;@engiepartfr bonjour, c'est normal que vous mettiez des dates de remboursement mais qu'elles ne soient pas respectées ? et quand un de vos téléconseiller doit rappeler et qu'il ne le fait pas... pire, on me raccroche au nez....;14;227;0
2025-02-23 05:57:12+00:00;tu entend que le prix de la facture electrique va diminuer de 15%\n\nmais quand t'es chez @engiegroup , la facture augmente de 16%\n\npour 300 kwh a 80€...ça passe a 310kwh a 95€\n\nn'allez pas chez engie, même si ils demarchent des fdp toquer a votre porte se faisant passer pour edf;5;284;1
2025-02-23 21:08:44+00:00;800€ de régule pr le mois de décembre, janvier, février lol \nen fait faut être riche pour avoir le chauffage et l’eau chaude ???? putain de merde j’en ai ras le cul (60m2, thermostat sur 19) \n @engiepartfr @engiegroup;21;219;0
2025-02-24 06:21:48+00:00;la politique de mr macron.energie gaz engie chauffe a 19,5 degrés.résultat.⁦@engiepartfr⁩ chercher bougie proche 🕯️🕯️🕯️;6;119;0
2025-02-24 08:53:22+00:00;✅❌ vrai ou faux ?\nles garanties d'origine certifient que l'électricité qui arrive chez vous provient directement d'une source renouvelable.\n\nla réponse dans quelques jours sur notre compte @engiepartfr ! ☺️\n\n#jagisavecengie;8;228;0
2025-02-24 10:42:22+00:00;@engiepartfr benoit a publié sur le site quelleprime .fr\n\nune jolie façade pour se donner bonne conscience\ndossier perdu 3 fois, dont 2 fois envoyé en recommandé dossier avec pièce manquantes, ne perdez pas votre temps, ce sont des clowns....;10;245;0
2025-02-24 10:42:51+00:00;@engiepartfr benoit a publié sur le site quelleprime .fr\nune jolie façade pour se donner bonne conscience\ndossier perdu 3 fois, dont 2 fois envoyé en recommandé dossier avec pièce manquantes, ne perdez pas votre temps, ce sont des clowns....;10;243;0
2025-02-24 10:43:02+00:00;@engiepartfr benoit a publié sur le site quelleprime .fr\nune jolie façade pour se donner bonne conscience\ndossier perdu 3 fois, dont 2 fois envoyé en recommandé dossier avec pièce manquantes, ne perdez pas votre temps, ce sont des clowns....;10;243;0
2025-02-24 10:43:13+00:00;@engiepartfr benoit a publié sur le site quelleprime .fr\nune jolie façade pour se donner bonne conscience\ndossier perdu 3 fois, dont 2 fois envoyé en recommandé dossier avec pièce manquantes, ne perdez pas votre temps, ce sont des clowns....;10;243;0
2025-02-24 10:43:35+00:00;@engiepartfr benoit a publié sur le site quelleprime .fr\nune jolie façade pour se donner bonne conscience\ndossier perdu 3 fois, dont 2 fois envoyé en recommandé dossier avec pièce manquantes, ne perdez pas votre temps, ce sont des clowns....;10;243;0
2025-02-24 11:15:01+00:00;désolé mais le service client @engiepartfr il est catastrophique ça fais depuis novembre que j’attends d’être remboursé d’une mentualite qu’ils m’ont prélevé en trop, ça me prends trop pour une imbecile;11;202;1
2025-02-24 11:16:43+00:00;@engiegroup vous appâtez les clients avec votre offres de 100€ offert mais vous oubliez de dire qu’on est obliger de vous apeller depuis plus de 4 mois pour les avoir ! alors ne vous faite pas avoir car si vous les apeller pas vous allez rien avoir . #engie;11;257;0
2025-02-25 11:31:25+00:00;@engiepartfr @ademe voilà une facture de régularisation venant de vous !!! merci de me mettre limite à la rue !!!;11;113;1
2025-02-25 12:09:31+00:00;@engienewsroom quels dommages que des conseillers d'#engie refusent d'aider les clients pour effectuer le règlement de leur facture!!!\n\ntriste image pour l'@engiegroup !!!;12;173;1
2025-02-25 13:00:52+00:00;vraiment des incapables @engiegroup qui me font prendre une demi journée de taff pour que leur technicien ne soit jamais arrivé ! quand je les appels ils me raccrochent au nez ??? mais on est où là ??? @engiegroup boycott;13;221;0
2025-02-26 10:32:13+00:00;@rmcinfo @bfmtv @cnews @60millions @er_natio @engiepartfr ce matin reçu facture gaz, l'année dernière pour 2 mois 300 €. cette année, on ne chauffe plus la nuit, il fait 10°c le matin dans la maison, la journée 17°c, facture. 42o € ca va finir quand cette mascarade !!;10;268;1
2025-02-26 13:39:12+00:00;21/12/24 au 19/02/25\n800€ chez @engiepartfr \n\nvous vous foutez de qui?\non a un chauffage dans la sdb à 17° et un dans la chambre à 16°.\nle reste c'est au bois.\n\nmerde 🖕🏻🖕🏻🖕🏻;13;180;0
2025-02-26 15:11:08+00:00;je paye déjà 135 euro par mois pour mon gaz chez @engiepartfr alors que je chauffe à 18c° quand je suis là et 16 quand je m'absente et que j'utilise le poêle à bois dès que possible pour ne pas utiliser trop de gaz. \nque puis-je faire de plus?;15;244;0
2025-03-03 08:35:41+00:00;@engiegroup @engiepartfr serait il possible de respecter vos délais d’intervention contractuels ? plus d’eau chaude ni chauffage . mon contrat ( arr 6.3) stipule 24h max , on me propose une intervention dans 3 jours car faute d’effectif;8;236;1
2025-03-03 15:24:10+00:00;@engiepartfr on vous parle;15;26;0
2025-03-03 17:50:42+00:00;@engiepartfr c'est du harcèlement pour augmenter les mensualités. \n5 fois en 2 mois. tout ça pour une régularisation de quelques dizaines d'€ sur la dernière facture.;17;167;1
2025-03-03 18:47:06+00:00;@engiepartfr bonjour engie les voleurs ! attention publicité mensongère , on m indique 100 euros remboursé sur le gaz au moment de la souscription et maintenant on refuse de les donner;18;184;0
2025-03-03 23:25:45+00:00;@engiepartfr vraiment des escrocs, des montants de consommations qui changent. des excès de facturations dans tous les sens. à fuir;23;131;0
2025-03-04 08:09:58+00:00;@engiegroup @engiepartfr pour l'amour du ciel, c'est quoi cette gestion de vos clients ? #engie #edf @edfofficiel;8;113;0
